timestamp_x,ask_price,bid_price,binance-futures_ethusdt_liquidation_long,binance-futures_ethusdt_liquidation_short
1609782209887330.2,996.8343542435424,996.6741143911439,2.375,0.0
1609782269513451.2,996.1529710144927,995.9608876811595,6.411,0.0
1609782329119587.2,992.936690909091,992.738309090909,22.717,0.0
1609782389862474.2,989.9310873440285,989.7003030303031,181.464,0.0
1609782449612481.0,987.6962386980109,987.5172513562387,2.833,0.0
1609782509061717.8,990.118413926499,989.8856866537718,0.0,0.0
1609782569871629.2,991.5832432432433,991.3925482625483,0.0,2.885
1609782628407385.0,991.1012219959267,990.9179633401221,0.0,0.0
1609782689925147.2,994.6267636363635,994.4554363636363,0.0,7.707
1609782750043976.2,995.4000595238095,995.2113293650793,0.0,0.0
1609782809751602.5,996.4382239382239,996.2860617760617,0.0,0.0
1609782870055122.8,995.0859340659341,994.9281318681319,0.0,0.21
1609782929775983.0,997.0213610586012,996.8886011342154,0.0,0.0
1609782989610525.2,999.3414766355139,999.1602990654205,0.0,0.7310000000000001
1609783049604516.2,999.773185483871,999.6185483870968,0.0,6.0
1609783109097925.8,998.5264126394052,998.4200371747212,0.0,0.0
1609783169871560.0,998.6185598377282,998.5165314401623,0.0,0.0
1609783229617210.5,1002.3284892086331,1002.1561690647482,0.0,48.971999999999994
1609783289821989.0,1003.2390791896868,1003.0983241252302,0.0,7.518000000000001
1609783349443554.2,1003.746697761194,1003.581735074627,0.0,0.0
1609783409566169.2,1004.5569291338583,1004.4149409448819,0.0,0.0
1609783469865709.2,1007.1904604051566,1006.9932228360957,0.0,2.36
1609783528549366.5,1008.9851214953271,1008.8044859813084,0.0,11.555
1609783588387306.8,1008.8759918200409,1008.7574846625766,0.0,0.0
1609783648973930.2,1010.047433264887,1009.9709445585215,0.0,2.661
1609783709476626.0,1011.10034,1011.0173599999999,0.0,0.0
1609783769923219.2,1013.6051685393259,1013.4824344569288,0.0,54.878
1609783829005779.2,1013.5034990059643,1013.4060437375746,0.0,0.0
1609783889203550.0,1015.6812115384615,1015.5940192307693,0.0,10.47
1609783950175739.0,1016.552380952381,1016.4236571428572,0.0,30.482
1609784009177898.5,1015.6876219512195,1015.5970731707317,0.0,0.0
1609784068967409.5,1015.6923417721518,1015.6145358649788,0.0,0.0
1609784129634117.8,1011.694705882353,1011.5307904411765,0.775,0.0
1609784188532471.0,1011.9201935483871,1011.7618279569892,0.0,0.0
1609784249184856.0,1011.1825443786983,1011.0799605522682,0.0,0.0
1609784307587810.0,1010.8050632911392,1010.7098101265823,0.0,0.0
1609784368706996.0,1012.4661244979919,1012.3878313253012,0.0,0.0
1609784428805025.2,1009.0822268907564,1008.9592016806723,0.0,0.0
1609784489005821.2,1006.225206286837,1006.0698821218075,98.95299999999999,0.0
1609784548312951.8,1007.2476513317192,1007.119152542373,1.3940000000000001,0.0
1609784608290489.0,1011.0871656686627,1010.9399600798403,0.0,0.0
1609784669665797.5,1009.4570042194093,1009.3198523206751,0.0,0.0
1609784728904324.2,1010.3907692307693,1010.2671517671517,0.0,0.0
1609784790474898.5,1011.993046875,1011.88203125,0.0,0.0
1609784849011885.5,1016.0097904761905,1015.8954095238095,0.0,0.181
1609784910072998.2,1017.9071243042671,1017.7594063079777,0.0,107.49800000000002
1609784969945660.5,1020.2251444043321,1020.0596931407941,0.0,26.213
1609785029327528.0,1020.0090706319703,1019.8396654275093,0.0,0.0
1609785089680200.8,1021.8930018761725,1021.7103189493433,0.0,4.198
1609785149797166.0,1020.031875,1019.9577734375,0.0,0.0
1609785209287927.5,1017.9135684647304,1017.8086099585062,0.0,0.0
1609785268790839.0,1017.3619718309859,1017.2897585513078,0.0,0.0
1609785329520031.0,1017.4257751937984,1017.3557751937984,2.365,0.0
1609785389121365.2,1016.9137322515212,1016.825598377282,0.0,0.0
1609785450391701.0,1014.819309623431,1014.7510251046025,6.399,0.0
1609785508718823.8,1014.742422907489,1014.6920484581498,0.0,0.0
1609785569336324.0,1016.5989699570815,1016.5086909871244,0.0,0.0
1609785628757630.2,1016.7146694214877,1016.6153099173554,0.0,0.0
1609785688527153.0,1017.5029387755102,1017.4339591836736,0.0,0.0
1609785748836567.2,1017.454012605042,1017.3818907563026,0.0,0.0
1609785809337143.2,1019.7178294573644,1019.6056976744187,0.0,0.0
1609785868683729.2,1023.208665377176,1023.0570406189555,0.0,2.325
1609785929058476.5,1023.6232427536232,1023.5265398550725,0.0,43.294
1609785989338283.2,1022.5522004357299,1022.4633769063181,0.0,0.0
1609786049482926.0,1019.4079399999999,1019.27714,0.358,0.0
1609786109865119.2,1015.1843835616438,1015.0304892367907,3.168,0.0
1609786168776369.5,1013.3446887159532,1013.2099027237355,84.67999999999999,0.0
1609786230014751.5,1011.0271794871795,1010.8873372781065,29.881000000000004,0.0
1609786289131200.0,1011.2098199999999,1011.10596,12.519000000000002,0.0
1609786350311278.5,1011.3778557114229,1011.2728456913828,5.504,0.0
1609786408446569.0,1012.8500636942675,1012.717940552017,0.0,0.0
1609786468778881.2,1011.9771328671329,1011.8934965034965,0.0,0.0
1609786528590682.5,1012.7364107883818,1012.6595643153527,0.0,0.0
1609786589189190.2,1015.4677242888403,1015.3671772428884,0.0,0.0
1609786649101628.0,1013.3977103718199,1013.2778473581213,0.0,0.0
1609786710657129.5,1014.8437579617834,1014.7168577494692,0.0,0.0
1609786769308415.2,1014.1025847457627,1013.9845550847458,0.0,0.0
1609786831255560.0,1017.7540039447732,1017.6277909270217,0.0,0.0
1609786890714567.8,1021.6299034749036,1021.5348455598456,0.0,70.017
1609786949762459.0,1021.3923518164435,1021.2821414913959,0.0,0.0
1609787009897197.2,1021.0541255605382,1020.9779596412556,0.0,0.0
1609787070522790.0,1021.0513274336283,1020.9701548672566,0.0,0.0
1609787129616168.8,1020.4368486352357,1020.3508684863524,0.0,0.0
1609787190378484.0,1021.6246481876333,1021.5395309168443,0.0,0.0
1609787249502838.5,1018.4045252525252,1018.2685656565657,0.0,0.0
1609787308733616.5,1014.6225272331154,1014.4959694989108,2.642,0.0
1609787368203869.8,1012.9004739336493,1012.772606635071,39.419,0.0
1609787426744056.5,1012.7640482573727,1012.6328686327078,0.0,0.0
1609787489798123.5,1015.3877530364372,1015.2756477732793,0.0,0.0
1609787549999716.5,1014.8732653061224,1014.8026077097506,0.0,0.0
1609787607892783.8,1014.5455616438356,1014.4399726027398,0.0,0.0
1609787672893825.5,1014.3126168224298,1014.2318068535825,0.0,0.0
1609787729975956.2,1014.3224574209246,1014.2572506082724,0.0,0.0
1609787789595441.8,1015.9235763097951,1015.8001822323463,0.0,0.0
1609787848700296.0,1016.6132587064677,1016.5391542288558,0.0,0.0
1609787909355486.2,1017.3886768447837,1017.316437659033,0.0,0.0
1609787971299876.8,1020.05301369863,1019.9584474885844,0.0,0.0
1609788027996736.8,1019.9300636942675,1019.8262632696391,0.0,5.05
1609788089361235.8,1021.3528634361234,1021.2577753303965,0.0,0.0
1609788148518347.2,1020.897684729064,1020.8178078817734,0.0,1.147
1609788208073400.8,1020.1990888382688,1020.1480865603645,0.0,0.0
1609788270425901.2,1019.8381234567902,1019.7808148148148,0.0,0.0
1609788329041787.2,1017.7427231121281,1017.6290389016019,0.0,0.0
1609788389197802.0,1017.6655824175825,1017.5802637362638,0.0,0.0
1609788451111339.2,1022.2488565891473,1022.0760077519379,0.0,1.0
1609788509594269.5,1022.3507969639469,1022.2514421252372,0.0,9.895
1609788569323273.2,1024.4343453510437,1024.3072485768503,0.0,2.062
1609788631561004.0,1027.218901734104,1027.0585741811176,0.0,111.532
1609788688849161.8,1028.802744680851,1028.6753829787233,0.0,0.0
1609788750921063.8,1029.0193415637862,1028.8934773662552,0.0,0.643
1609788811190839.8,1035.9740463458108,1035.6961853832443,0.0,79.899
1609788869698721.8,1040.7520840630473,1040.4599299474605,0.0,412.21500000000003
1609788930005746.8,1040.54996460177,1040.3406371681415,0.0,0.0
1609788988415945.2,1042.1010188679245,1041.9145849056604,0.0,23.113
1609789050499731.8,1042.1553488372092,1042.006601073345,0.0,0.0
1609789110263951.8,1041.2267032967034,1041.0112967032967,0.0,0.0
1609789170341344.2,1041.6989361702126,1041.545241779497,0.0,0.569
1609789228549684.5,1041.3220469083155,1041.1731343283582,0.0,0.0
1609789290398628.0,1042.0917808219178,1041.977084148728,0.0,6.057
1609789349510705.2,1045.7740535714286,1045.6130357142858,0.0,80.954
1609789409617613.8,1043.5063179074448,1043.307384305835,0.0,39.329
1609789470654080.5,1040.4854953271029,1040.318785046729,0.0,0.0
1609789530365531.0,1040.4279922779922,1040.3025096525096,0.0,0.0
1609789589759323.5,1041.1652156862745,1041.0653137254903,0.0,0.0
1609789649811843.2,1037.9009289617486,1037.7458652094717,29.574,0.0
1609789710850398.0,1038.2878252427183,1038.1639417475728,0.0,0.0
1609789769137391.0,1036.6921825396826,1036.5898214285714,6.0520000000000005,0.0
1609789829024264.0,1037.634497816594,1037.5542576419214,0.0,0.0
1609789889393620.5,1038.8586530612245,1038.770163265306,0.0,0.0
1609789949344038.5,1037.9387601626015,1037.8386178861788,0.0,0.0
1609790009672483.0,1038.8684493041749,1038.782842942346,0.0,0.0
1609790069807305.8,1040.0032142857142,1039.9329563492063,0.0,0.0
1609790130345466.2,1042.762909441233,1042.65225433526,0.0,0.2
1609790189786110.5,1042.1612984496123,1042.0549031007752,0.0,0.0
1609790248370417.0,1041.951793721973,1041.8250224215246,0.0,0.0
1609790311063233.0,1042.600420168067,1042.503424369748,0.0,0.0
1609790369157254.2,1042.840405982906,1042.7417735042736,0.0,0.0
1609790429480014.5,1046.4202346570398,1046.2527075812275,0.0,0.557
1609790489799354.8,1047.679229390681,1047.5416666666667,0.0,353.146
1609790548792354.2,1047.8401377952757,1047.676751968504,0.0,4.0
1609790609136793.2,1047.1339148073023,1047.0184989858012,0.0,0.0
1609790669347179.2,1040.453836589698,1040.2474422735347,3.59,0.0
1609790730522029.0,1034.878842676311,1034.6571066907775,21.903,0.0
1609790789631492.8,1031.3737636363637,1031.116,140.629,0.0
1609790849046900.0,1030.8232592592594,1030.679740740741,0.073,0.0
1609790908675499.0,1030.3323255813953,1030.2281183932348,0.0,0.0
1609790968377559.0,1031.9346583850931,1031.815403726708,0.0,0.0
1609791029456394.2,1032.514662309368,1032.4070152505446,0.0,0.0
1609791090042203.2,1035.004884696017,1034.9046750524108,0.0,0.0
1609791148129859.5,1036.6439787234042,1036.5722340425532,0.0,7.612
1609791209147436.2,1037.1098007968128,1037.0262549800796,0.0,0.0
1609791268292092.0,1037.3309443099274,1037.2683535108958,0.0,0.0
1609791328583295.0,1034.8165656565657,1034.7139797979798,0.0,0.0
1609791389204900.0,1040.8775227686704,1040.693606557377,0.0,7.0600000000000005
1609791449553443.5,1042.378495049505,1042.2412277227722,0.0,0.0
1609791509446613.8,1044.6756978967496,1044.5695028680689,0.0,8.216000000000001
1609791569534722.0,1044.4765753424658,1044.389843444227,0.0,0.0
1609791628646798.8,1044.8349897330595,1044.7349281314168,0.0,0.0
1609791689487332.8,1047.4964545454545,1047.3705818181818,0.0,2.466
1609791748394745.0,1043.550505836576,1043.4005642023346,0.0,0.0
1609791809111620.2,1040.1913121272366,1040.017495029821,9.488000000000001,0.0
1609791868089414.0,1038.536905737705,1038.3540163934426,16.283,0.0
1609791929354552.0,1037.5133888888888,1037.4015185185185,6.088,0.0
1609791987573849.0,1038.7303663793105,1038.6412931034483,0.0,0.0
1609792048237119.5,1036.3837250996016,1036.2644023904381,0.0,0.0
1609792109071706.2,1038.1887688984882,1038.1210151187906,0.0,0.0
1609792169084131.0,1036.5150476190477,1036.4305714285715,0.0,0.0
1609792229344740.5,1038.910358649789,1038.8059915611814,0.0,0.0
1609792289908880.0,1038.4367789473683,1038.3458947368422,0.0,0.0
1609792349824609.5,1035.748067061144,1035.6484418145956,8.4,0.0
1609792408145366.0,1035.6432366071429,1035.5614955357144,0.0,0.0
1609792468743758.0,1037.3405251141553,1037.2487671232877,0.0,0.0
1609792529918639.8,1038.0566949152542,1037.9639830508474,0.0,0.0
1609792589548945.2,1037.313539192399,1037.2561282660333,0.0,0.0
1609792650475368.5,1035.5371770334928,1035.4526794258372,5.274,0.0
1609792708154032.8,1035.370347826087,1035.2905,0.0,0.0
1609792770402830.8,1033.7877490039841,1033.701972111554,33.010999999999996,0.0
1609792829191446.8,1031.0339235412475,1030.918370221328,4.118,0.0
1609792890168483.0,1031.5751132075472,1031.4661509433963,1.0,0.0
1609792949049499.0,1033.6228187919464,1033.574071588367,0.0,0.0
1609793010802784.0,1030.2989400000001,1030.16652,29.415,0.0
1609793067941174.8,1030.3734496919917,1030.271498973306,0.0,0.0
1609793129406213.8,1029.9586965376782,1029.8271079429735,80.0,0.0
1609793185853757.2,1030.897308707124,1030.8226649076516,0.0,0.0
1609793247704011.0,1033.6271555555556,1033.5244222222223,0.0,8.28
1609793309495073.0,1033.867975609756,1033.7808780487803,0.0,0.0
1609793368835467.8,1032.8427922077922,1032.7758441558442,0.0,0.0
1609793428002796.2,1032.7175536480686,1032.651244635193,0.0,0.0
1609793489685569.0,1033.3433333333332,1033.2816904761905,0.0,0.0
1609793549579526.2,1036.1428137651822,1036.0696761133604,0.0,7.244
1609793609440621.2,1035.4164680851063,1035.3580638297872,0.0,0.0
1609793669815541.8,1034.0511727078892,1033.9863752665244,0.0,0.0
1609793728299569.5,1029.4043444227007,1029.2945401174168,0.49,0.0
1609793790235605.0,1024.5320856610801,1024.360502793296,168.78,0.0
1609793848037951.0,1022.7143835616438,1022.5210176125245,0.0,0.0
1609793909746909.8,1022.7301624548736,1022.5431588447655,54.959,0.0
1609793968929644.0,1019.4184082397005,1019.2266104868914,5.135999999999999,0.0
1609794029902933.2,1023.5678541666667,1023.4339375,0.0,0.0
1609794090374548.5,1025.634361904762,1025.4205523809524,0.0,0.0
1609794150644364.5,1022.6941777777778,1022.5708222222222,0.0,0.0
1609794208526063.0,1023.6607128309572,1023.5584928716904,0.0,0.0
1609794269562094.5,1025.6341201716739,1025.5413519313306,0.0,0.0
1609794328977422.8,1025.18038647343,1025.0730917874396,0.0,0.0
1609794391358600.5,1026.20266384778,1026.1409090909092,0.0,0.0
1609794449083326.0,1028.6431072210066,1028.5498905908096,0.0,0.0
1609794509216557.0,1027.9736319612591,1027.9034382566585,0.0,1.935
1609794568238815.0,1027.8518969555034,1027.7667915690865,0.0,0.0
1609794630743914.0,1029.7038364779874,1029.6257023060798,0.0,0.1
1609794689618877.8,1031.1079710144927,1031.021138716356,0.0,0.019
1609794749830080.0,1032.614200913242,1032.5200913242008,0.006,0.016
1609794809118568.8,1032.315389908257,1032.2535091743118,0.0,0.0
1609794871369094.8,1033.8064302600474,1033.6895035460993,0.01,5.251
1609794928746343.8,1032.0181640625,1031.9307812499999,0.0,0.0
1609794987955732.0,1032.1218987341772,1032.019852320675,0.0,0.0
1609795047484256.0,1033.6577260981912,1033.577416020672,0.0,0.0
1609795109580982.5,1033.771772428884,1033.6773304157548,0.0,0.0
1609795170186030.2,1034.8557175925926,1034.7867824074074,0.0,0.0
1609795230474327.5,1033.2883033932135,1033.2048902195609,0.0,0.0
1609795290016246.2,1030.2252248394004,1030.0941327623127,0.85,0.0
1609795349149144.2,1028.4187656903766,1028.295460251046,2.664,0.0
1609795410730523.5,1027.1223488372093,1027.0246511627906,1.071,0.0
1609795469331720.5,1025.7421397379912,1025.602270742358,9.134,0.0
1609795529347863.8,1023.6829241071429,1023.4847991071429,52.364000000000004,0.0
1609795590131669.5,1013.4529173693086,1013.1759359190556,220.077,0.0
1609795649739709.0,1008.6196213425129,1008.3147676419966,269.81600000000003,0.0
1609795709833559.2,1002.8262033898304,1002.4713728813559,62.413,0.0
1609795769575089.5,1005.7184973166369,1005.3903398926653,0.0,0.0
1609795830035785.5,1008.9513218390804,1008.7189655172415,0.0,0.821
1609795890248000.0,1009.5439433962265,1009.3113396226415,0.0,0.0
1609795949398693.5,1008.572829787234,1008.3594680851064,0.0,0.0
1609796009283520.2,1009.5661407249468,1009.4170575692963,0.0,0.0
1609796070517246.8,1005.6629755178908,1005.4020150659134,0.0,0.0
1609796130646759.2,1000.7525663716814,1000.4429380530974,755.644,0.0
1609796189900950.8,996.817258347979,996.4241827768013,15.394,0.0
1609796249062642.0,994.6622448979591,994.3673469387755,225.79100000000003,0.0
1609796310245085.2,998.4042291666666,998.1874791666667,0.0,0.0
1609796370073594.5,998.5490188679245,998.2681320754717,0.0,0.0
1609796429504190.5,1001.1294095238094,1000.906780952381,0.0,0.0
1609796489986820.0,1000.4409311740891,1000.2834412955466,0.0,0.0
1609796549579279.8,1001.1227526881721,1000.9931397849463,0.0,0.0
1609796609345186.5,1000.0059550561798,999.8562696629212,0.0,0.0
1609796670713699.5,997.0714110429448,996.8579550102249,0.0,0.0
1609796728698427.0,996.9355028462999,996.7536622390893,4.386,0.0
1609796789406029.2,1004.0514652014651,1003.8316117216118,0.0,2.9210000000000003
1609796849464574.5,1003.9966802443992,1003.8632790224033,0.0,0.169
1609796909386198.0,1004.5079801980197,1004.3309306930693,0.0,0.0
1609796969219587.0,1003.0490781563126,1002.9419038076153,0.0,0.0
1609797029428660.2,999.5484854368932,999.3990485436893,0.978,0.0
1609797089209554.5,999.7760073937153,999.6594454713494,0.0,0.0
1609797149368627.5,1003.6143050193051,1003.4880308880308,0.0,0.0
1609797210430412.2,1005.2102564102564,1005.0847008547009,0.0,0.0
1609797270268314.0,1005.7415082644628,1005.6405785123967,0.0,2.0
1609797330726124.8,1007.9703118503118,1007.8385239085239,0.0,0.728
1609797388905692.2,1008.21008492569,1008.0285987261146,0.0,0.0
1609797449402247.2,1008.7187878787878,1008.5108158508159,0.0,0.0
1609797509353577.8,1006.9966109785204,1006.7723866348449,0.0,0.0
1609797568324294.8,1006.7105952380953,1006.5322916666667,0.0,0.0
1609797630934263.0,1005.4241469194312,1005.2396682464455,0.0,0.0
1609797686173673.5,1004.4678571428572,1004.2974234693878,0.0,0.0
1609797747472907.5,1006.714175,1006.55285,0.0,0.0
1609797805465756.0,1006.7647386759581,1006.6109059233451,0.0,0.0
1609797867824067.8,1006.8025283018867,1006.6823773584906,0.0,0.0
1609797928750880.0,1009.7330588235294,1009.5660941176471,0.0,5.701
1609797986832007.5,1008.2638560411311,1008.0431362467867,0.0,0.0
1609798045592554.2,1007.5774522292994,1007.4028343949044,0.0,0.0
1609798106049115.0,1007.7571601208459,1007.6293353474321,0.0,0.0
1609798166940501.8,1008.1480505415162,1008.058880866426,0.0,2.797
1609798227465323.8,1010.6917478510028,1010.5083954154727,0.0,22.040000000000003
1609798287671903.5,1012.2469796954315,1012.1321065989847,0.0,4.091
1609798348604718.2,1012.4716408668731,1012.298359133127,0.0,0.0
1609798406267765.0,1011.7307738095237,1011.5962202380953,0.0,0.0
1609798466827099.5,1010.3034413965087,1010.1152867830424,0.0,0.0
1609798528565462.8,1010.1464906832298,1009.9935093167701,0.0,0.0
1609798590636962.8,1012.0444067796609,1011.9489830508475,0.0,0.0
1609798647848540.0,1014.9241149425287,1014.7935172413793,0.0,0.93
1609798707578015.8,1015.2445502645503,1015.1094444444444,0.0,0.0
1609798767574242.0,1013.866455331412,1013.6932564841499,0.0,0.0
1609798823780642.5,1013.1132786885246,1012.9062295081968,0.0,0.0
1609798887746444.8,1014.6946865671641,1014.5498507462687,0.0,0.101
1609798947651553.5,1015.5173198847262,1015.3085878962537,0.0,0.0
1609799005814683.2,1015.4803558718861,1015.3563701067616,0.0,0.0
1609799065213798.2,1015.7545064377682,1015.6244635193133,0.0,0.0
1609799124501236.5,1015.7525738396624,1015.6503797468355,0.0,0.0
1609799189413421.0,1014.400077922078,1014.225896103896,0.0,0.0
1609799249307687.2,1016.2385474860336,1016.1042178770949,0.0,0.0
1609799308310337.0,1017.0071671388101,1016.8800849858357,0.0,0.0
1609799365472828.8,1016.4254697986577,1016.295,0.0,0.0
1609799426502372.2,1017.4007384615385,1017.2551384615384,0.0,0.0
1609799487979446.8,1015.7303269754767,1015.5809809264305,0.0,0.0
1609799548336740.8,1014.3052706552708,1014.161282051282,0.0,0.0
1609799606539742.8,1013.3985087719298,1013.2427192982457,0.0,0.0
1609799664732947.2,1013.4590429042905,1013.33900990099,0.0,0.0
1609799729569048.0,1011.7678787878789,1011.5968686868687,19.297,0.0
1609799789931099.8,1010.0891484184915,1009.9074695863746,3.1100000000000003,0.0
1609799845022048.5,1010.5182835820897,1010.3712686567164,0.0,0.0
1609799906080420.5,1010.8317667844524,1010.7237809187279,0.0,0.0
1609799968248626.0,1012.02551558753,1011.8963549160673,0.0,0.0
1609800028412134.0,1011.699381443299,1011.5109536082474,0.0,0.0
1609800085945423.0,1012.3448852459017,1012.2257049180329,0.0,0.0
1609800148658429.8,1014.6537688442212,1014.4899246231156,0.0,0.0
1609800210478420.5,1016.4732451923077,1016.3189663461538,0.0,2.355
1609800268266414.0,1020.7370588235294,1020.6049579831933,0.0,15.564
1609800329304188.8,1020.8340041067761,1020.5968993839836,0.0,12.318
1609800388682997.8,1016.8204017857142,1016.5711830357143,9.896,0.0
1609800448586430.0,1015.9039750000001,1015.708225,0.715,0.0
1609800509452097.5,1015.4136428571428,1015.2073095238095,0.0,0.0
1609800571004186.8,1013.7221991701244,1013.4831535269709,47.354,0.0
1609800628739624.8,1014.3518876404495,1014.1702471910113,0.0,0.0
1609800686423984.2,1014.1695526315789,1013.9729473684212,0.0,0.0
1609800749546027.8,1013.6047208121828,1013.4048984771574,0.0,0.0
1609800808782306.0,1013.1463520408163,1013.010969387755,0.0,0.0
1609800870344651.2,1013.1186918604652,1013.0288081395348,0.0,0.0
1609800924769488.0,1013.2082142857143,1013.0729166666666,0.0,0.0
1609800988539575.0,1012.6731309904153,1012.5431309904153,0.0,0.0
1609801048327292.2,1012.8975384615385,1012.7554461538463,0.0,0.0
1609801108370296.0,1014.0904657534247,1013.9330410958904,0.0,0.0
1609801172597700.0,1013.78178125,1013.61715625,0.0,0.0
1609801229024562.8,1013.0011793611793,1012.9002702702702,0.0,0.0
1609801290481206.2,1011.2248156182213,1011.1165726681128,15.497,0.0
1609801350004846.8,1007.4373084886128,1007.2584886128363,2.397,0.0
1609801409372721.0,1006.1540880503145,1006.0143396226416,24.226,0.0
1609801470077495.8,1004.5750211864406,1004.4411864406779,36.739000000000004,0.0
1609801529439844.5,1003.7139915966386,1003.520462184874,0.0,0.0
1609801589087447.0,1003.0012978723404,1002.8351276595745,0.0,0.0
1609801648433047.0,1003.2686419753086,1003.1460246913581,0.0,0.0
1609801707309265.8,1003.8609895833333,1003.7676302083333,0.0,0.0
1609801770578639.5,1004.9737945492662,1004.8644863731656,0.0,0.0
1609801828636966.5,1004.4481838565023,1004.3523318385651,0.0,0.0
1609801887400307.2,1005.4666666666667,1005.3777380952381,0.0,0.0
1609801950480338.8,1004.392291169451,1004.3232696897375,0.0,0.0
1609802009895261.0,1004.3326973684211,1004.2590350877193,0.0,0.0
1609802067771792.0,1005.464988179669,1005.3776359338061,0.0,0.0
1609802127890982.5,1006.0182575757575,1005.9635858585859,0.0,0.0
1609802188973016.0,1005.1117351598174,1005.0328767123289,0.0,0.0
1609802248142263.2,1005.7064361702128,1005.6548670212766,0.0,0.0
1609802306366933.5,1006.366224489796,1006.286913265306,0.0,0.0
1609802371478311.5,1003.968988095238,1003.8860317460318,0.0,0.0
1609802428133178.8,1003.4750331125828,1003.3907505518764,0.0,0.0
1609802488546763.2,1005.3745747126437,1005.2509885057472,0.0,0.0
1609802548406275.8,1008.1611434977578,1008.0008071748879,0.0,0.0
1609802608736826.0,1010.1230925507901,1009.9907674943566,0.0,3.421
1609802670366818.0,1012.7297587719298,1012.6422807017544,0.0,0.0
1609802730434273.2,1013.7080711610487,1013.5760486891386,0.0,0.098
1609802789141038.8,1015.0554054054053,1014.8912355212356,0.0,0.0
1609802850038649.0,1015.9886037735848,1015.8381320754717,0.0,0.0
1609802909639748.8,1019.8127579737335,1019.6066979362101,0.718,20.214
1609802969647452.0,1023.8715836298932,1023.6092348754448,0.0,2.1479999999999997
1609803029907032.2,1028.5259749552772,1028.2656350626119,0.0,45.373
1609803089496783.5,1025.7462790697675,1025.5167978533095,0.0,0.0
1609803149241241.8,1026.7726217228465,1026.5821348314607,0.0,0.004
1609803210192782.8,1025.0803745318353,1024.9042696629213,0.0,0.0
1609803270740047.2,1023.5344045368619,1023.3761058601134,11.575,0.0
1609803329594022.8,1022.4983333333333,1022.3685037878787,0.0,0.0
1609803390289494.8,1022.4956421052632,1022.3623368421053,0.0,0.0
1609803448867401.8,1022.0434112149533,1021.9124065420561,0.01,0.0
1609803509768864.8,1020.5278476190476,1020.3838476190476,1.5799999999999998,0.0
1609803569459412.8,1027.2202578268875,1027.0100552486188,0.0,5.798
1609803629827126.2,1029.3881046931408,1029.2783393501804,0.0,132.532
1609803689393897.0,1031.3272375690606,1031.1602946593002,0.0,3.289
1609803749534660.5,1035.7796060037524,1035.6204502814257,0.0,20.213
1609803809222484.2,1035.4476635514018,1035.2664485981309,0.0,0.0
1609803869079167.5,1039.6556830601091,1039.5286156648451,0.0,41.498
1609803929774270.0,1040.1746019417476,1040.0060970873787,0.0,0.0
1609803990095231.5,1041.6394814814814,1041.5234074074074,0.0,107.789
1609804049659580.0,1041.3493866171002,1041.1485687732343,0.0,0.177
1609804109347294.5,1041.8900764818356,1041.7556787762906,0.0,0.0
1609804169569771.2,1041.9547928994082,1041.8524654832347,0.0,0.0
1609804229644588.8,1044.6650448833036,1044.5445421903053,0.0,25.696
1609804289287056.2,1040.1384754990927,1039.9694736842107,0.0,0.0
1609804348993186.0,1038.7831201550387,1038.6744186046512,1.818,0.0
1609804408158062.8,1039.9264091858038,1039.8351565762005,0.0,0.0
1609804469246052.0,1038.8617255717256,1038.7585862785863,0.0,0.0
1609804527255782.5,1037.4855604395605,1037.3888571428572,0.0,0.0
1609804587968895.0,1036.939287128713,1036.8145544554454,2.85,0.0
1609804648390093.2,1038.639089068826,1038.551943319838,0.0,0.0
1609804709265438.8,1038.77506122449,1038.6676530612244,0.0,0.0
1609804769145043.8,1042.6567265469062,1042.5248303393214,0.0,0.0
1609804830622036.2,1047.7047285464098,1047.4683012259195,0.0,0.383
1609804889830049.2,1051.8096768707483,1051.6147278911565,0.0,82.126
1609804950418666.0,1056.9491095890412,1056.8018150684932,0.0,424.116
1609805009575392.8,1059.0773756432247,1058.9088507718695,0.0,13.352
1609805070335551.8,1059.9387390542909,1059.8136602451839,0.0,90.615
1609805129938710.0,1067.5509443507588,1067.3607082630692,0.0,520.866
1609805190011076.2,1074.6179830508474,1074.32993220339,0.0,145.238
1609805249997183.8,1073.9358178752107,1073.7633558178752,0.0,0.0
1609805310121292.5,1075.1319680851066,1074.9991666666667,0.0,0.0
1609805370100749.0,1080.7147269624572,1080.5934641638225,0.0,582.973
1609805429650399.8,1086.1128373702422,1085.9682179930796,0.0,173.28
1609805489765289.5,1087.0829452054793,1086.8890924657535,1.322,121.26299999999999
1609805549939944.5,1081.3461176470587,1081.1184033613445,1.266,2.471
1609805609850923.8,1088.3044142614601,1088.0629541595924,1.358,86.306
1609805669908817.5,1086.9769535283992,1086.755404475043,0.0,0.0
1609805729421080.5,1086.762027972028,1086.5261538461539,0.0,0.0
1609805790133453.2,1083.6003880070548,1083.3978130511464,7.614,0.0
1609805849703973.8,1085.7429597197897,1085.5357443082312,0.0,0.0
1609805909733337.0,1085.3375308641976,1085.1706172839506,0.0,0.0
1609805970376441.2,1089.9000350262697,1089.7078458844132,0.0,2.97
1609806029588142.2,1092.9331793960923,1092.7109769094138,0.0,117.896
1609806089802773.5,1096.685283018868,1096.572281303602,0.0,26.318
1609806150228681.0,1094.8722413793105,1094.7404827586206,0.0,177.93
1609806209811711.8,1094.9468096054889,1094.7902744425385,0.0,62.258
